observationid,HUC8,categoryid,confidence,userid,notes,created_date,updated_date,category_name,HAND,ChannelDist,TWI,Slope
383,16010202,10,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Upland (non-valley bottom),54.6264533996582,140.60000610351562,7.837308406829834,0.030974658206105232
384,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,0.0,0.0,9.785250663757324,0.594228208065033
385,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,21.23086929321289,28.567903518676758,-1.0,0.6560793519020081
386,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,19.093524932861328,9.522634506225586,-1.0,8.030003547668457
387,16010202,2,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Highly Likely Active Floodplain,20.89053726196289,9.522634506225586,-1.0,0.6280290484428406
388,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,0.0,0.0,10.65876293182373,8.065190315246582
389,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,23.359516143798828,19.045269012451172,7.822694778442383,5.461284637451172
390,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,0.0,0.0,6.102060794830322,6.218875408172607
391,16010202,10,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Upland (non-valley bottom),20.69123077392578,57.135807037353516,6.692760944366455,11.726668357849121
392,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,0.9998779296875,9.522634506225586,10.837751388549805,5.382296085357666
393,16010202,1,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Estimated Active Channel,0.0,0.0,-1.0,1.9150364398956299
394,16010202,10,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Upland (non-valley bottom),20.382593154907227,69.3258285522461,6.736817836761475,11.994149208068848
395,16010202,10,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Upland (non-valley bottom),16.332353591918945,48.55609893798828,6.66819953918457,11.740147590637207
396,16010202,8,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Very Unlikely Valley Bottom Extent,9.183090209960938,26.9340763092041,6.429916858673096,16.727834701538086
397,16010202,5,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Possible Inactive Floodplain,4.883544921875,13.46703815460205,6.4678730964660645,17.486064910888672
398,16010202,4,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Possible Active Floodplain,0.0,0.0,7.4002180099487305,5.7068610191345215
399,16010202,3,,5,,2021/06/28 22:37:29,2021/06/28 22:37:29,Likely Active Floodplain,0.0,0.0,7.4002180099487305,5.7068610191345215
400,16010202,10,,5,,2021/06/28 22:38:41,2021/06/28 22:38:41,Upland (non-valley bottom),44.8680534362793,85.17303466796875,3.5234525203704834,29.640613555908203
401,16010202,2,,5,,2021/06/28 23:00:55,2021/06/28 23:00:55,Highly Likely Active Floodplain,0.0,0.0,6.840041637420654,8.899948120117188
402,16010202,10,,5,,2021/06/28 23:00:55,2021/06/28 23:00:55,Upland (non-valley bottom),109.81027221679688,140.60000610351562,3.303544759750366,19.34256935119629
403,16010202,1,,5,,2021/06/28 23:00:55,2021/06/28 23:00:55,Estimated Active Channel,0.0,0.0,9.2828369140625,9.774600982666016
404,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,-1.0,0.0036195595748722553
405,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,15.773324012756348,0.0036376817151904106
406,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,4.6945343017578125,77.41610717773438,9.551657676696777,1.8620574474334717
407,17060103,10,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Upland (non-valley bottom),115.93038177490234,470.90380859375,6.014545917510986,14.665958404541016
408,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,-1.0,0.0049499208107590675
409,17060103,10,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Upland (non-valley bottom),284.81353759765625,523.0142822265625,7.380203723907471,4.1174116134643555
410,17060103,10,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Upland (non-valley bottom),250.1339874267578,379.74737548828125,4.311062335968018,6.581396102905273
411,17060103,3,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Likely Active Floodplain,3.421670436859131,31.01419448852539,4.874585151672363,0.9949482679367065
412,17060103,3,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Likely Active Floodplain,2.1247122287750244,34.407161712646484,6.600301742553711,2.9020864963531494
413,17060103,2,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Highly Likely Active Floodplain,0.0,0.0,11.047480583190918,1.0269205570220947
414,17060103,2,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Highly Likely Active Floodplain,0.32999005913734436,8.601790428161621,10.16946029663086,1.404772400856018
415,17060103,4,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Active Floodplain,4.2149577140808105,68.81432342529297,6.094414234161377,0.11931756138801575
416,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,5.547231674194336,131.01856994628906,-1.0,0.4976579248905182
417,17060103,3,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Likely Active Floodplain,60.716514587402344,12.16476821899414,13.146971702575684,16.62056541442871
418,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,27.389827728271484,17.203580856323242,13.708466529846191,15.156478881835938
419,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,2.6359548568725586,85.15338134765625,9.594584465026855,0.8724351525306702
420,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,1.3493030071258545,50.156620025634766,13.780172348022461,0.20689360797405243
421,17060103,4,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Active Floodplain,2.770341634750366,43.008949279785156,6.569149017333984,0.4448879659175873
422,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,-1.0,0.8234230875968933
423,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,4.062028884887695,5.077235221862793
424,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,4.45554780960083,5.431516170501709
425,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,0.8343505859375,12.16476821899414,6.970075607299805,8.356324195861816
426,17060103,4,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Active Floodplain,4.380827903747559,38.46837615966797,6.1741228103637695,4.089706897735596
427,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,2.457807779312134,35.46609115600586,6.83309268951416,4.850827693939209
428,17060103,4,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Active Floodplain,0.9851040244102478,17.203580856323242,4.99413537979126,3.2406325340270996
429,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,3.4192025661468506,4.070418834686279
430,17060103,10,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Upland (non-valley bottom),8.442459106445312,25.805370330810547,4.818408489227295,40.210914611816406
431,17060103,10,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Upland (non-valley bottom),8.778346061706543,24.32953643798828,5.2516937255859375,7.275480270385742
432,17060103,6,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Plausible Valley Bottom Extent,7.9230170249938965,94.61968994140625,9.30081558227539,2.6626780033111572
433,17060103,6,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Plausible Valley Bottom Extent,10.696075439453125,67.18213653564453,5.081902027130127,31.56036376953125
434,17060103,6,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Plausible Valley Bottom Extent,6.482452392578125,38.46837615966797,4.183376312255859,16.906126022338867
435,17060103,6,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Plausible Valley Bottom Extent,4.842938423156738,147.2389373779297,8.413020133972168,4.024796009063721
436,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,7.614194869995117,60.21253204345703,5.192802906036377,1.6828176975250244
437,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,0.43011474609375,34.407161712646484,7.873588562011719,2.70432448387146
438,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,4.749951362609863,1.820035457611084
439,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,3.609922170639038,5.119495391845703
440,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.3539276123046875,8.601790428161621,6.174159526824951,3.782362937927246
441,17060103,10,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Upland (non-valley bottom),44.702049255371094,87.72138977050781,4.1558356285095215,38.53657150268555
442,17060103,6,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Plausible Valley Bottom Extent,2.332176685333252,31.01419448852539,8.445195198059082,7.230653762817383
443,17060103,6,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Plausible Valley Bottom Extent,8.00152587890625,92.64411163330078,4.369716644287109,23.99458885192871
444,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,4.160588264465332,2.7056338787078857
445,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,5.375986099243164,0.9143578410148621
446,17060103,3,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Likely Active Floodplain,0.4019317626953125,8.601790428161621,-1.0,2.3863203525543213
447,17060103,3,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Likely Active Floodplain,0.0,8.601790428161621,-1.0,4.229914665222168
448,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,0.8726353049278259,27.201250076293945,15.109488487243652,0.8376340866088867
449,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,1.9437103271484375,65.50928497314453,12.065864562988281,0.3805212080478668
450,17060103,1,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Estimated Active Channel,0.0,0.0,4.209729194641113,2.554252862930298
451,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,7.689001083374023,43.008949279785156,3.215850591659546,9.420660018920898
452,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,0.8993978500366211,25.805370330810547,10.189885139465332,1.1284797191619873
453,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,2.812678575515747,73.99539947509766,14.941181182861328,0.23531611263751984
454,17060103,5,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Possible Inactive Floodplain,20.108352661132812,100.31324005126953,3.8961408138275146,41.97327423095703
455,17060103,6,,1,,2021/06/29 13:38:31,2021/06/29 13:38:31,Plausible Valley Bottom Extent,5.256375789642334,115.40512084960938,6.374709129333496,35.691925048828125
456,17060103,1,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Estimated Active Channel,0.0,0.0,3.8131773471832275,48.011051177978516
457,17060103,1,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Estimated Active Channel,0.0,0.0,3.8392834663391113,26.746980667114258
458,17060103,2,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Highly Likely Active Floodplain,1.38092041015625,17.203580856323242,4.6869025230407715,0.7204740047454834
459,17060103,3,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Likely Active Floodplain,1.574798583984375,43.008949279785156,5.677189826965332,2.329425811767578
460,17060103,4,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Possible Active Floodplain,3.818995237350464,94.61968994140625,6.233680725097656,2.70157527923584
461,17060103,4,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Possible Active Floodplain,4.169071197509766,60.21253204345703,13.880727767944336,0.5537219643592834
462,17060103,10,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Upland (non-valley bottom),69.27994537353516,60.21253204345703,4.911833763122559,9.669920921325684
463,17060103,10,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Upland (non-valley bottom),52.3340950012207,226.27777099609375,4.327027320861816,22.847572326660156
464,17060103,10,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Upland (non-valley bottom),37.74039077758789,43.008949279785156,2.9771440029144287,35.97231674194336
465,17060103,6,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Plausible Valley Bottom Extent,7.520454406738281,137.62864685058594,7.107174873352051,3.2236170768737793
466,17060103,6,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Plausible Valley Bottom Extent,7.054522514343262,141.86436462402344,6.342116832733154,6.826571941375732
467,17060103,6,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Plausible Valley Bottom Extent,3.800381898880005,8.601790428161621,7.975674629211426,16.939632415771484
468,17060103,6,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Plausible Valley Bottom Extent,12.81561279296875,57.70256042480469,4.089300155639648,37.0911750793457
469,17060103,1,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Estimated Active Channel,0.0,0.0,7.356070041656494,1.5101597309112549
470,17060103,1,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Estimated Active Channel,0.23541259765625,8.601790428161621,6.409176826477051,3.1984076499938965
471,17060103,4,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Possible Active Floodplain,0.25103759765625,27.201250076293945,5.4030938148498535,1.0581611394882202
472,17060103,4,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Possible Active Floodplain,1.4915771484375,24.32953643798828,-1.0,2.4347376823425293
473,17060103,3,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Likely Active Floodplain,0.0,17.203580856323242,-1.0,4.333881855010986
474,17060103,3,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Likely Active Floodplain,6.65521240234375,12.16476821899414,7.203934669494629,5.451550483703613
475,17060103,1,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Estimated Active Channel,0.0,0.0,6.374279975891113,7.47613525390625
476,17060103,6,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Plausible Valley Bottom Extent,8.574249267578125,146.48321533203125,5.920925617218018,11.718002319335938
477,17060103,6,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Plausible Valley Bottom Extent,9.71746826171875,121.6476821899414,8.512420654296875,8.918542861938477
478,17060103,10,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Upland (non-valley bottom),25.730224609375,189.4347686767578,5.094738960266113,24.299158096313477
479,17060103,4,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Possible Active Floodplain,3.104004383087158,34.407161712646484,7.259365558624268,2.4551403522491455
480,17060103,5,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Possible Inactive Floodplain,1.9918644428253174,91.43828582763672,6.132240295410156,5.705687999725342
481,17060103,2,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Highly Likely Active Floodplain,2.01513671875,31.01419448852539,6.605987548828125,7.477632999420166
482,17060103,2,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Highly Likely Active Floodplain,0.0,0.0,-1.0,0.7986950874328613
483,17060103,1,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Estimated Active Channel,0.0,0.0,6.278777122497559,7.357873916625977
484,17060103,10,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Upland (non-valley bottom),4.720924377441406,12.16476821899414,5.2674689292907715,18.90334701538086
485,17060103,10,,1,,2021/06/29 13:49:01,2021/06/29 13:49:01,Upland (non-valley bottom),0.0,0.0,6.278777122497559,7.357873916625977
486,17060103,2,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Highly Likely Active Floodplain,0.40903183817863464,8.601790428161621,5.339812278747559,0.8118027448654175
487,17060103,1,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Estimated Active Channel,0.0,0.0,8.734724044799805,4.035976409912109
488,17060103,2,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Highly Likely Active Floodplain,1.8960615396499634,19.234188079833984,8.655927658081055,5.50908899307251
489,17060103,2,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Highly Likely Active Floodplain,3.966428756713867,43.008949279785156,-1.0,0.6404418349266052
490,17060103,2,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Highly Likely Active Floodplain,0.0,0.0,9.424276351928711,2.77941632270813
491,17060103,6,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Plausible Valley Bottom Extent,3.292605400085449,31.01419448852539,9.320504188537598,7.933730125427246
492,17060103,6,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Plausible Valley Bottom Extent,6.7577433586120605,48.65907287597656,7.136024475097656,11.346749305725098
493,17060103,10,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Upland (non-valley bottom),21.598264694213867,73.99539947509766,4.676151752471924,27.615278244018555
494,17060103,8,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Very Unlikely Valley Bottom Extent,8.411392211914062,43.008949279785156,8.160778045654297,24.58856201171875
495,17060103,10,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Upland (non-valley bottom),75.98932647705078,140.02699279785156,3.0582423210144043,23.244935989379883
496,17060103,1,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Estimated Active Channel,0.0,0.0,10.799521446228027,4.7465667724609375
497,17060103,10,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Upland (non-valley bottom),1.3711870908737183,8.601790428161621,8.378789901733398,7.23336124420166
498,17060103,3,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Likely Active Floodplain,7.540980339050293,43.860694885253906,8.291350364685059,0.018778257071971893
499,17060103,3,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Likely Active Floodplain,8.571435928344727,57.70256042480469,7.083695411682129,3.6692686080932617
500,17060103,10,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Upland (non-valley bottom),9.955194473266602,69.349853515625,5.624800205230713,10.696958541870117
501,17060103,10,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Upland (non-valley bottom),48.353607177734375,138.96617126464844,2.622831344604492,12.74421501159668
502,17060103,1,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Estimated Active Channel,0.0,0.0,6.598941326141357,8.455562591552734
503,17060103,10,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Upland (non-valley bottom),3.52899432182312,8.601790428161621,5.007686138153076,26.161108016967773
504,17060103,10,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Upland (non-valley bottom),11.948880195617676,95.00987243652344,4.912384510040283,28.196176528930664
505,17060103,3,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Likely Active Floodplain,4.756803035736084,8.601790428161621,-1.0,5.685855388641357
506,17060103,3,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Likely Active Floodplain,0.243072509765625,35.46609115600586,7.695184230804443,8.854406356811523
507,17060103,5,,1,,2021/06/29 13:53:36,2021/06/29 13:53:36,Possible Inactive Floodplain,4.756803035736084,77.89253234863281,-1.0,5.928890705108643
508,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,6.203231334686279,8.336255073547363
509,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,9.346232414245605,6.602118492126465
510,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,7.797078609466553,9.66592025756836
511,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,15.58215045928955,4.413412570953369
512,17060103,6,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Plausible Valley Bottom Extent,21.343053817749023,51.610740661621094,4.98695707321167,21.470863342285156
513,17060103,4,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Active Floodplain,5.052037239074707,17.203580856323242,6.4486589431762695,16.20524787902832
514,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,18.53813934326172,2.5747599601745605
515,17060103,4,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Active Floodplain,4.87896728515625,17.203580856323242,8.010976791381836,14.393892288208008
516,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,16.667560577392578,2.0214357376098633
517,17060103,3,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Likely Active Floodplain,2.27587890625,8.601790428161621,6.481122970581055,19.37635040283203
518,17060103,6,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Plausible Valley Bottom Extent,3.8290722370147705,12.16476821899414,6.037782669067383,20.02535629272461
519,17060103,6,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Plausible Valley Bottom Extent,1.976273775100708,12.16476821899414,9.722846984863281,8.973084449768066
520,17060103,6,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Plausible Valley Bottom Extent,1.7630053758621216,8.601790428161621,7.521681785583496,9.385347366333008
521,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),21.76039695739746,43.008949279785156,5.4309468269348145,21.9382266998291
522,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),12.672457695007324,50.156620025634766,6.593653202056885,12.789142608642578
523,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),103.36505889892578,275.2572937011719,4.188536643981934,12.561988830566406
524,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,16.59383201599121,3.9466025829315186
525,17060103,3,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Likely Active Floodplain,0.8038268685340881,8.601790428161621,7.510292053222656,8.364340782165527
526,17060103,3,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Likely Active Floodplain,4.913272380828857,17.203580856323242,8.568031311035156,17.232261657714844
527,17060103,6,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Plausible Valley Bottom Extent,16.253154754638672,46.32205581665039,7.972905158996582,16.777393341064453
528,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),35.083892822265625,116.99700164794922,9.93506908416748,3.7805471420288086
529,17060103,6,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Plausible Valley Bottom Extent,12.143693923950195,57.70256042480469,6.033198833465576,14.39762020111084
530,17060103,4,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Active Floodplain,4.09976863861084,24.32953643798828,6.460411071777344,8.742819786071777
531,17060103,4,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Active Floodplain,4.705423831939697,46.32205581665039,10.533276557922363,6.0993757247924805
532,17060103,4,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Active Floodplain,0.00018310546875,8.601790428161621,15.043468475341797,0.005181099753826857
533,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,-1.0,0.3494114279747009
534,17060103,5,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Inactive Floodplain,1.706512451171875,55.07833480834961,6.257362365722656,10.280413627624512
535,17060103,6,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Plausible Valley Bottom Extent,15.105743408203125,115.40512084960938,5.515514373779297,15.290770530700684
536,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),48.48003387451172,65.50928497314453,3.6745004653930664,44.614105224609375
537,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),27.086090087890625,138.69970703125,4.765554904937744,24.145116806030273
538,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),21.32208251953125,73.99539947509766,4.029516696929932,23.938674926757812
539,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,14.603106498718262,8.041722297668457
540,17060103,4,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Active Floodplain,5.139260768890381,12.16476821899414,5.295571327209473,13.02208137512207
541,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,21.32208251953125,73.99539947509766,4.029516696929932,23.938674926757812
542,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,9.440434455871582,5.542758941650391
543,17060103,2,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Highly Likely Active Floodplain,0.416656494140625,8.601790428161621,5.171523094177246,2.6511785984039307
544,17060103,2,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Highly Likely Active Floodplain,1.2904072999954224,12.16476821899414,13.187560081481934,4.596286773681641
545,17060103,2,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Highly Likely Active Floodplain,0.0,0.0,4.615025997161865,20.357351303100586
546,17060103,2,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Highly Likely Active Floodplain,0.302490234375,19.234188079833984,8.901139259338379,3.7860820293426514
547,17060103,2,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Highly Likely Active Floodplain,3.513596534729004,51.610740661621094,6.470949649810791,7.976166248321533
548,17060103,2,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Highly Likely Active Floodplain,2.242142677307129,8.601790428161621,7.497292995452881,0.6663421988487244
549,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,-1.0,0.008908240124583244
550,17060103,1,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Estimated Active Channel,0.0,0.0,-1.0,1.4806753396987915
551,17060103,5,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Possible Inactive Floodplain,14.761765480041504,77.41610717773438,3.6516377925872803,32.85275650024414
552,17060103,10,,1,,2021/06/29 14:08:16,2021/06/29 14:08:16,Upland (non-valley bottom),34.37306213378906,103.22148132324219,3.8114585876464844,38.41991424560547
553,17060103,1,,1,,2021/06/29 14:16:29,2021/06/29 14:16:29,Estimated Active Channel,0.0,0.0,6.253262519836426,3.233537435531616
554,17060103,2,,1,,2021/06/29 14:16:29,2021/06/29 14:16:29,Highly Likely Active Floodplain,2.4311060905456543,19.234188079833984,8.281885147094727,4.335153102874756
555,17060103,3,,1,,2021/06/29 14:16:29,2021/06/29 14:16:29,Likely Active Floodplain,5.832606792449951,54.40250015258789,10.309670448303223,7.59586238861084
556,17060103,3,,1,,2021/06/29 14:16:29,2021/06/29 14:16:29,Likely Active Floodplain,0.567596435546875,24.32953643798828,-1.0,3.034372568130493
